txn_id,ts,customer_id,merchant_id,device_id,pm_id,amount,status,is_abuse,scenario_id,split
T6476,2026-01-09 02:57:34,C440,M49,D139,P1720,44.10057368241431,success,0,background,train
T6477,2026-01-09 02:59:57,C944,M29,D207,P1811,57.877496471563816,success,0,background,train
T6478,2026-01-09 03:02:49,C1748,M55,D373,P525,41.67201599759281,success,0,background,train
T6479,2026-01-09 03:05:25,C1304,M67,D934,P1896,20.235119768524907,success,0,background,train
T6480,2026-01-09 03:07:59,C1143,M94,D883,P1550,74.12787874524751,success,0,background,train
T6481,2026-01-09 03:08:24,C557,M98,D141,P1753,4.485965322122107,success,0,background,train
T6482,2026-01-09 03:08:40,C39,M89,D633,P1566,15.368824617198651,failed,0,background,train
T6483,2026-01-09 03:12:11,C987,M32,D89,P1162,126.11034872977966,success,0,background,train
T6484,2026-01-09 03:14:48,C1027,M83,D248,P368,15.370584155759845,success,0,background,train
T6485,2026-01-09 03:20:32,C1220,M48,D509,P1579,9.743925076409898,success,0,background,train
T6486,2026-01-09 03:23:21,C1812,M3,D406,P634,20.451033700143785,success,0,background,train
T6487,2026-01-09 03:23:28,C1401,M79,D322,P1494,30.41617579750886,success,0,background,train
T6488,2026-01-09 03:24:42,C1674,M97,D782,P62,54.74477102699358,success,0,background,train
T6489,2026-01-09 03:25:40,C974,M96,D561,P173,41.270277529700365,success,0,background,train
T6490,2026-01-09 03:26:24,C1171,M84,D87,P1460,26.387028681440068,success,0,background,train
T6491,2026-01-09 03:27:10,C822,M1,D723,P1692,574.7294902554818,success,0,background,train
T6492,2026-01-09 03:32:53,C1615,M27,D149,P146,20.756383846821493,success,0,background,train
T6493,2026-01-09 03:35:07,C1985,M46,D370,P942,111.72348200461595,success,0,background,train
T6494,2026-01-09 03:35:33,C1446,M64,D458,P2355,12.6799308741552,success,0,background,train
T6495,2026-01-09 03:35:42,C355,M88,D942,P2074,75.70710256804003,success,0,background,train
T6496,2026-01-09 03:39:02,C826,M77,D313,P2184,30.839413249592717,success,0,background,train
T6497,2026-01-09 03:46:16,C46,M80,D412,P2149,107.97214085604946,success,0,background,train
T6498,2026-01-09 03:48:58,C589,M87,D929,P2167,17.977984744306344,success,0,background,train
T6499,2026-01-09 04:05:15,C1936,M79,D100,P331,19.180602583797697,success,0,background,train
T6500,2026-01-09 04:06:40,C735,M30,D640,P473,58.53311910418933,failed,0,background,train
T6501,2026-01-09 04:12:11,C1700,M31,D392,P1181,23.940350093357768,success,0,background,train
T6502,2026-01-09 04:12:55,C776,M72,D980,P1223,38.9333497157795,success,0,background,train
T6503,2026-01-09 04:16:52,C1218,M41,D107,P2123,28.408634358190024,success,0,background,train
T6504,2026-01-09 04:17:37,C1799,M1,D56,P1507,310.1244112116089,failed,0,background,train
T6505,2026-01-09 04:18:41,C536,M68,D545,P133,225.4021531425267,success,0,background,train
T6506,2026-01-09 04:18:58,C410,M25,D129,P463,2.412205327268869,failed,0,background,train
T6507,2026-01-09 04:20:21,C1923,M13,D198,P1128,12.218573538089407,success,0,background,train
T6508,2026-01-09 04:20:21,C619,M39,D423,P436,27.838881445159767,success,0,background,train
T6509,2026-01-09 04:21:57,C184,M80,D619,P1994,105.30220587775916,success,0,background,train
T6510,2026-01-09 04:22:13,C1609,M98,D598,P1714,9.642283118490452,success,0,background,train
T6511,2026-01-09 04:24:39,C1779,M10,D798,P415,30.674302350455683,success,0,background,train
T6512,2026-01-09 04:26:48,C1876,M37,D44,P1723,3.021691257501321,success,0,background,train
T6513,2026-01-09 04:27:55,C1686,M27,D568,P930,24.19602170773448,success,0,background,train
T6514,2026-01-09 04:30:20,C171,M12,D589,P1641,104.26713177423946,success,0,background,train
T6515,2026-01-09 04:32:56,C1523,M34,D226,P1183,11.426456598576173,success,0,background,train
T6516,2026-01-09 04:36:16,C1050,M9,D532,P1887,68.10210883288723,success,0,background,train
T6517,2026-01-09 04:38:44,C262,M14,D169,P1098,58.973778053541466,success,0,background,train
T6518,2026-01-09 04:38:45,C525,M79,D951,P1149,33.00379272575792,success,0,background,train
T6519,2026-01-09 04:40:46,C1111,M19,D426,P2265,180.3164198188242,success,0,background,train
T6520,2026-01-09 04:46:17,C961,M1,D734,P855,232.81185047024525,success,0,background,train
T6521,2026-01-09 04:48:18,C317,M90,D620,P1258,47.448795006687085,success,0,background,train
T6522,2026-01-09 04:51:27,C1819,M49,D757,P995,19.329759051877204,success,0,background,train
T6523,2026-01-09 04:53:25,C984,M26,D665,P2468,31.954358532563916,success,0,background,train
T6524,2026-01-09 04:54:22,C843,M0,D880,P2303,22.120426843315713,success,0,background,train
T6525,2026-01-09 04:55:41,C943,M2,D210,P1934,124.25470541736348,success,0,background,train
T6526,2026-01-09 04:57:34,C1377,M57,D583,P1841,6.877581699361446,success,0,background,train
T6527,2026-01-09 04:58:39,C1734,M39,D43,P1843,7.975926069374771,failed,0,background,train
T6528,2026-01-09 05:00:43,C1622,M37,D793,P709,7.384143346296889,success,0,background,train
T6529,2026-01-09 05:01:17,C664,M47,D289,P2096,27.759899504217564,success,0,background,train
T6530,2026-01-09 05:03:34,C908,M80,D734,P1573,62.52760284915947,success,0,background,train
T6531,2026-01-09 05:03:59,C575,M0,D19,P580,40.433558420519226,success,0,background,train
T6532,2026-01-09 05:04:06,C1342,M16,D671,P449,55.61952299860688,success,0,background,train
T6533,2026-01-09 05:04:34,C1304,M20,D531,P2373,9.867816115426887,success,0,background,train
T6534,2026-01-09 05:05:30,C1165,M99,D891,P2174,14.353142540878308,success,0,background,train
T6535,2026-01-09 05:06:42,C1227,M5,D368,P1579,17.427804001130195,success,0,background,train
T6536,2026-01-09 05:06:44,C572,M91,D484,P1274,19.2761318241656,success,0,background,train
T6537,2026-01-09 05:07:18,C721,M5,D919,P24,11.125485262191374,failed,0,background,train
T6538,2026-01-09 05:08:14,C785,M90,D265,P360,49.75795448197531,success,0,background,train
T6539,2026-01-09 05:13:09,C1161,M54,D365,P650,47.87900055922901,success,0,background,train
T6540,2026-01-09 05:14:51,C1880,M8,D153,P494,398.81575566843287,success,0,background,train
T6541,2026-01-09 05:16:29,C262,M90,D872,P2329,29.607064116088647,success,0,background,train
T6542,2026-01-09 05:17:55,C1126,M48,D130,P1684,19.60774165730168,success,0,background,train
T6543,2026-01-09 05:18:52,C1338,M82,D646,P1790,6.27361693021812,success,0,background,train
T6544,2026-01-09 05:20:39,C183,M33,D59,P1245,25.312005576849135,success,0,background,train
T6545,2026-01-09 05:21:36,C1304,M8,D857,P204,166.22393342199004,success,0,background,train
T6546,2026-01-09 05:27:45,C17,M96,D661,P1245,61.33947791432477,success,0,background,train
T6547,2026-01-09 05:27:50,C734,M50,D642,P288,51.92504811070179,success,0,background,train
T6548,2026-01-09 05:28:58,C1482,M96,D268,P33,32.276924964422804,success,0,background,train
T6549,2026-01-09 05:32:17,C1256,M84,D999,P2304,38.75212327331699,success,0,background,train
T6550,2026-01-09 05:36:26,C1598,M62,D733,P1233,35.48754501123137,success,0,background,train
T6551,2026-01-09 05:38:04,C1152,M56,D467,P2477,80.74657596550618,success,0,background,train
T6552,2026-01-09 05:39:45,C41,M56,D906,P1484,66.84453425131102,success,0,background,train
T6553,2026-01-09 05:40:17,C241,M74,D305,P243,109.11262995699133,success,0,background,train
T6554,2026-01-09 05:42:21,C921,M10,D896,P1310,31.98517354791603,success,0,background,train
T6555,2026-01-09 05:42:28,C416,M14,D123,P1822,90.25987082017984,success,0,background,train
T6556,2026-01-09 05:43:01,C612,M45,D990,P733,17.453432553014427,success,0,background,train
T6557,2026-01-09 05:44:09,C668,M94,D129,P482,31.42652393744573,success,0,background,train
T6558,2026-01-09 05:44:54,C1820,M96,D327,P740,37.771576950014286,success,0,background,train
T6559,2026-01-09 05:45:39,C420,M63,D154,P1969,40.37923354201722,success,0,background,train
T6560,2026-01-09 05:48:47,C1407,M63,D628,P434,27.825863199486626,success,0,background,train
T6561,2026-01-09 05:50:42,C311,M75,D748,P2276,10.883680034312054,success,0,background,train
T6562,2026-01-09 05:55:45,C114,M16,D475,P1709,34.501856329237874,success,0,background,train
T6563,2026-01-09 05:58:18,C929,M60,D744,P2011,49.72053890085636,success,0,background,train
T6564,2026-01-09 05:59:20,C374,M10,D609,P373,133.9089952509529,failed,0,background,train
T6565,2026-01-09 06:03:14,C1971,M9,D886,P1463,75.99484190973146,success,0,background,train
T6566,2026-01-09 06:03:20,C1287,M29,D552,P1015,46.459203030712025,success,0,background,train
T6567,2026-01-09 06:09:22,C27,M56,D35,P589,122.99378431302347,success,0,background,train
T6568,2026-01-09 06:10:14,C267,M54,D918,P1327,26.21601750386143,success,0,background,train
T6569,2026-01-09 06:13:10,C194,M36,D904,P938,59.671036833262086,success,0,background,train
T6570,2026-01-09 06:15:00,C1203,M30,D420,P218,73.9616303983236,success,0,background,train
T6571,2026-01-09 06:15:11,C655,M54,D719,P895,37.88894964837775,success,0,background,train
T6572,2026-01-09 06:21:29,C662,M45,D654,P2231,38.75536160879737,success,0,background,train
T6573,2026-01-09 06:31:13,C600,M82,D953,P1425,8.750576740687203,success,0,background,train
T6574,2026-01-09 06:38:20,C1320,M18,D260,P1188,26.283615676027807,success,0,background,train
T6575,2026-01-09 06:44:13,C1652,M30,D703,P504,36.90637968286752,success,0,background,train
T6576,2026-01-09 06:46:12,C664,M21,D230,P1939,19.762490331613268,success,0,background,train
T6577,2026-01-09 07:01:26,C14,M58,D124,P1116,163.36842393257126,failed,0,background,train
T6578,2026-01-09 07:05:17,C1797,M18,D255,P2047,44.46579887309159,success,0,background,train
T6579,2026-01-09 07:11:13,C418,M84,D37,P2269,24.64133483539227,success,0,background,train
T6580,2026-01-09 07:17:09,C1250,M61,D88,P36,8.142643968813864,success,0,background,train
T6581,2026-01-09 07:19:18,C784,M48,D570,P745,16.62270437693747,success,0,background,train
T6582,2026-01-09 07:28:13,C1692,M70,D798,P1387,813.612441485139,success,0,background,train
T6583,2026-01-09 07:30:40,C899,M98,D284,P443,17.900692951478643,success,0,background,train
T6584,2026-01-09 07:30:44,C451,M84,D993,P106,9.385939475201672,success,0,background,train
T6585,2026-01-09 07:34:15,C863,M3,D935,P1730,9.205848503448713,success,0,background,train
T6586,2026-01-09 07:34:39,C107,M84,D594,P1955,28.986893816940995,success,0,background,train
T6587,2026-01-09 07:37:52,C327,M50,D51,P1219,53.419835552400286,failed,0,background,train
T6588,2026-01-09 07:40:39,C454,M57,D750,P109,27.54259881111359,success,0,background,train
T6589,2026-01-09 07:41:36,C1341,M20,D686,P1832,6.066945739599138,success,0,background,train
T6590,2026-01-09 07:44:41,C331,M69,D803,P1788,76.19436644494937,success,0,background,train
T6591,2026-01-09 07:47:50,C1158,M53,D891,P1337,18.32510403057759,success,0,background,train
T6592,2026-01-09 07:50:37,C78,M86,D375,P1032,49.99266614762772,failed,0,background,train
T6593,2026-01-09 07:51:43,C1545,M69,D415,P54,31.07935661379213,success,0,background,train
T6594,2026-01-09 07:53:22,C598,M45,D282,P2168,15.448270009862123,success,0,background,train
T6595,2026-01-09 07:55:06,C1509,M87,D925,P1074,21.06214990791998,success,0,background,train
T6596,2026-01-09 07:57:43,C707,M58,D663,P1578,111.68217825064788,success,0,background,train
T6597,2026-01-09 07:57:45,C1809,M63,D516,P1162,17.744046864592818,success,0,background,train
T6598,2026-01-09 08:00:14,C629,M92,D597,P1022,270.16161865499896,success,0,background,train
T6599,2026-01-09 08:03:24,C1493,M28,D873,P1685,36.840212407520475,success,0,background,train
T6600,2026-01-09 08:04:56,C1741,M61,D79,P59,2.8881733977082424,success,0,background,train
T6601,2026-01-09 08:05:06,C1033,M90,D143,P2002,25.821595722224664,success,0,background,train
T6602,2026-01-09 08:06:13,C1341,M52,D781,P296,44.108527445862734,success,0,background,train
T6603,2026-01-09 08:07:20,C1250,M14,D796,P2467,10.604402232407761,success,0,background,train
T6604,2026-01-09 08:11:01,C1664,M44,D970,P2233,106.95289533156176,success,0,background,train
T6605,2026-01-09 08:11:53,C1126,M6,D393,P1522,0.8625226820688585,success,0,background,train
T6606,2026-01-09 08:11:54,C203,M74,D712,P1306,175.62830956862877,success,0,background,train
T6607,2026-01-09 08:13:32,C1687,M73,D690,P181,14.678355826956293,success,0,background,train
T6608,2026-01-09 08:14:27,C1240,M70,D229,P417,193.45574753174853,success,0,background,train
T6609,2026-01-09 08:18:39,C81,M4,D429,P1559,101.95476515680876,success,0,background,train
T6610,2026-01-09 08:19:34,C189,M19,D375,P1625,764.1600009335482,success,0,background,train
T6611,2026-01-09 08:22:15,C742,M97,D412,P400,77.71865350295657,success,0,background,train
T6612,2026-01-09 08:28:12,C945,M93,D641,P599,15.804249997339996,success,0,background,train
T6613,2026-01-09 08:28:55,C1348,M90,D237,P202,33.829093965679576,success,0,background,train
T6614,2026-01-09 08:28:55,C1123,M28,D33,P1491,22.1922819798256,success,0,background,train
T6615,2026-01-09 08:31:53,C1669,M82,D288,P1545,2.588394868229819,success,0,background,train
T6616,2026-01-09 08:32:01,C252,M72,D169,P166,13.31644466802098,success,0,background,train
T6617,2026-01-09 08:33:58,C350,M37,D649,P381,7.257163778054541,success,0,background,train
T6618,2026-01-09 08:37:41,C599,M21,D707,P1594,9.198022008797487,success,0,background,train
T6619,2026-01-09 08:38:29,C839,M90,D146,P1610,32.69482794238836,success,0,background,train
T6620,2026-01-09 08:38:49,C1626,M21,D864,P1388,16.82634423909842,success,0,background,train
T6621,2026-01-09 08:39:20,C1976,M39,D253,P2024,16.817513036005458,success,0,background,train
T6622,2026-01-09 08:42:17,C1895,M8,D60,P331,122.41949562895216,success,0,background,train
T6623,2026-01-09 08:44:54,C1436,M9,D15,P86,66.72594695864544,success,0,background,train
T6624,2026-01-09 08:46:11,C1845,M7,D552,P2191,40.61373381881382,success,0,background,train
T6625,2026-01-09 08:48:52,C1927,M14,D608,P423,27.825246055937157,success,0,background,train
T6626,2026-01-09 08:50:30,C853,M18,D481,P1313,13.444176457874983,success,0,background,train
T6627,2026-01-09 08:51:18,C1895,M15,D19,P111,27.894736167770915,success,0,background,train
T6628,2026-01-09 08:55:26,C1957,M21,D70,P2309,20.71599250784767,success,0,background,train
T6629,2026-01-09 08:55:38,C1242,M16,D994,P65,16.25188216306909,success,0,background,train
T6630,2026-01-09 08:58:41,C735,M22,D318,P2271,68.5627901489333,success,0,background,train
T6631,2026-01-09 08:59:07,C1958,M63,D372,P216,33.3428774865487,success,0,background,train
T6632,2026-01-09 09:00:46,C1191,M86,D461,P981,79.24287909870773,success,0,background,train
T6633,2026-01-09 09:07:42,C762,M17,D747,P479,116.78714834374261,success,0,background,train
T6634,2026-01-09 09:08:21,C1123,M90,D302,P220,34.316774605012874,success,0,background,train
T6635,2026-01-09 09:09:51,C717,M5,D205,P713,6.137031192734852,success,0,background,train
T6636,2026-01-09 09:13:47,C1348,M91,D482,P1350,37.37216000299598,success,0,background,train
T6637,2026-01-09 09:13:59,C819,M55,D249,P1855,50.69075977132564,success,0,background,train
T6638,2026-01-09 09:14:21,C1599,M20,D169,P1776,5.087719809010753,failed,0,background,train
T6639,2026-01-09 09:14:48,C733,M81,D775,P1353,40.94440381615411,success,0,background,train
T6640,2026-01-09 09:15:56,C1180,M13,D618,P1467,20.287520185804006,success,0,background,train
T6641,2026-01-09 09:16:26,C1103,M41,D529,P1106,53.692173037890775,success,0,background,train
T6642,2026-01-09 09:17:48,C1302,M96,D643,P976,61.80635028492361,success,0,background,train
T6643,2026-01-09 09:23:13,C330,M78,D499,P1115,6.225079724911281,success,0,background,train
T6644,2026-01-09 09:27:08,C1744,M91,D491,P2020,24.661926756568302,success,0,background,train
T6645,2026-01-09 09:27:11,C1268,M11,D852,P2422,18.07470215021314,failed,0,background,train
T6646,2026-01-09 09:30:05,C1038,M16,D732,P1054,14.597700390341208,success,0,background,train
T6647,2026-01-09 09:30:08,C1874,M82,D666,P2132,4.025552156281794,success,0,background,train
T6648,2026-01-09 09:30:17,C1842,M50,D251,P603,84.8915236296464,success,0,background,train
T6649,2026-01-09 09:31:41,C1282,M18,D197,P1175,21.435844612467505,success,0,background,train
T6650,2026-01-09 09:32:31,C1443,M11,D833,P613,15.756153558609629,success,0,background,train
T6651,2026-01-09 09:32:43,C525,M88,D752,P2372,38.89618250054239,success,0,background,train
T6652,2026-01-09 09:33:43,C509,M98,D479,P190,3.1914100551368443,success,0,background,train
T6653,2026-01-09 09:37:01,C1464,M0,D835,P791,44.919229973037964,success,0,background,train
T6654,2026-01-09 09:39:33,C557,M68,D935,P419,58.528197142131624,success,0,background,train
T6655,2026-01-09 09:40:13,C566,M18,D881,P2128,16.152654887464593,success,0,background,train
T6656,2026-01-09 09:40:50,C800,M61,D692,P2210,5.846669105460415,success,0,background,train
T6657,2026-01-09 09:41:16,C389,M13,D997,P915,10.974795131860002,success,0,background,train
T6658,2026-01-09 09:46:39,C808,M11,D65,P788,11.701475463619118,success,0,background,train
T6659,2026-01-09 09:47:22,C873,M75,D572,P1333,25.792161368479853,success,0,background,train
T6660,2026-01-09 09:48:58,C800,M32,D493,P839,41.115051181091516,success,0,background,train
T6661,2026-01-09 09:49:55,C336,M67,D688,P1673,35.287309173619526,failed,0,background,train
T6662,2026-01-09 09:50:08,C822,M59,D900,P289,155.75536591514174,success,0,background,train
T6663,2026-01-09 09:53:59,C1282,M86,D66,P1389,21.231525101458793,failed,0,background,train
T6664,2026-01-09 09:56:15,C297,M58,D367,P25,200.30070825709265,success,0,background,train
T6665,2026-01-09 10:03:20,C709,M75,D731,P2425,33.821143584683476,success,0,background,train
T6666,2026-01-09 10:03:33,C1340,M43,D373,P1330,3.861409353463558,success,0,background,train
T6667,2026-01-09 10:04:06,C709,M56,D305,P317,119.2616758304774,failed,0,background,train
T6668,2026-01-09 10:04:55,C321,M14,D177,P160,17.830132213728284,failed,0,background,train
